onset	duration	category
8.431587219244	1	1.0
16.820942163479998	1	1.0
28.02529215808	1	0.0
36.42967820156	1	0.0
44.81789302816	1	0.0
53.22258615492	1	1.0
61.62724614144	1	0.0
70.03256320956	1	0.0
75.61774206167999	1	1.0
86.82389116296	1	1.0
92.42737817768	1	1.0
100.83198404299999	1	0.0
106.41806912435999	1	1.0
114.82325601571999	1	1.0
123.22771310807997	1	1.0
134.43371915819998	1	0.0
142.82165598876	1	0.0
151.22580719007996	1	0.0
162.43252205852	1	0.0
170.82038807875998	1	0.0
179.224394083	1	0.0
190.43103814111998	1	1.0
196.01703619959997	1	0.0
207.223461151	1	1.0
212.82609319692	1	1.0
218.42961215964	1	1.0
229.61930418027998	1	1.0
235.22202610955998	1	1.0
246.42819809915997	1	0.0
254.8313651086	1	0.0
266.02181315416	1	1.0
271.62498021119995	1	1.0
280.02937412239993	1	1.0
285.63157916160003	1	0.0
294.0204331876	1	0.0
299.6245460516	1	0.0
305.22686099919997	1	0.0
313.63152098599994	1	0.0
322.0197470196	1	1.0
333.2253451352	1	1.0
341.6297311784	1	1.0
347.2158122076	1	1.0
355.62361621919996	1	1.0
364.0257441996	1	1.0
372.430400132	1	0.0
383.61928415159997	1	0.0
389.22284007039997	1	0.0
397.6270470619999	1	0.0
406.03074002399995	1	0.0
417.22149515199993	1	0.0
422.824420214	1	0.0
428.42719507280003	1	0.0
439.61645913079997	1	1.0
448.02122020599995	1	1.0
456.4262030132	1	1.0
467.6155099868	1	1.0
478.82140517119996	1	0.0
490.0279941564	1	0.0
495.63053917999997	1	0.0
501.21708106959994	1	0.0
512.422968148	1	1.0
523.6297640812	1	1.0
532.017391206	1	1.0
537.6200652116	1	1.0
546.0246012199999	1	1.0
551.6286430367999	1	1.0
560.0159990796	1	1.0
565.6186850076	1	1.0
576.8250751507999	1	1.0
585.2297871112	1	0.0
593.6179051404	1	0.0
604.8239600647998	1	0.0
610.4265952119999	1	0.0
621.6158649932	1	0.0
627.2194981583999	1	0.0
635.6241211879999	1	0.0
644.0286021232	1	0.0
655.2176501752	1	1.0
666.4242629996	1	1.0
672.0275151715999	1	1.0
680.4145131112	1	0.0
686.0177721964	1	1.0
697.2247171399999	1	0.0
705.6285641187999	1	1.0
