onset	duration	trial_type	direction
10.000747919086399	1	cue	0.0
20.555292844758	1	cue	90.0
31.811107873929995	1	cue	30.0
37.286027908239596	1	cue	210.0
45.3904068471336	1	cue	330.0
51.3549687861784	1	cue	180.0
59.5140879155032	1	cue	150.0
65.19585180281321	1	cue	300.0
73.7003109454276	1	cue	240.0
81.8713510037108	1	cue	240.0
95.02847480785681	1	cue	120.0
99.3810229300868	1	cue	270.0
110.16987490667198	1	cue	60.0
121.5262010098136	1	cue	270.0
133.2825639247648	1	cue	30.0
141.23687887189158	1	cue	120.0
152.8932428359	1	cue	60.0
158.01278400432278	1	cue	180.0
163.1034388541348	1	cue	330.0
171.6030139924464	1	cue	150.0
182.85911083234475	1	cue	240.0
188.3014919757216	1	cue	0.0
196.89983892430598	1	cue	0.0
202.75306677817238	1	cue	90.0
212.82628083219998	1	cue	300.0
219.32852888100277	1	cue	210.0
224.953461885488	1	cue	30.0
230.3344779013936	1	cue	240.0
238.80576395982038	1	cue	120.0
250.12852191919762	1	cue	120.0
258.5328998564424	1	cue	270.0
266.95418095581476	1	cue	150.0
272.4634349345664	1	cue	300.0
284.46350598234795	1	cue	300.0
293.0349879269344	1	cue	330.0
300.9226248253148	1	cue	90.0
308.8937528146652	1	cue	0.0
321.166696787104	1	cue	180.0
325.7858278748388	1	cue	210.0
334.39038491384395	1	cue	60.0
345.1460828789176	1	cue	60.0
354.00102877596794	1	cue	120.0
362.038513899496	1	cue	180.0
370.259995936012	1	cue	180.0
381.332369804596	1	cue	30.0
388.9363758552243	1	cue	330.0
398.1745789048776	1	cue	150.0
410.647993802074	1	cue	90.0
415.66724395874155	1	cue	240.0
430.508735895868	1	cue	270.0
434.01207089519994	1	cue	270.0
439.61500287039996	1	cue	60.0
448.7850549207844	1	cue	0.0
459.22564196599996	1	cue	210.0
468.44571399612835	1	cue	210.0
479.51816201112035	1	cue	300.0
488.01153993614395	1	cue	270.0
493.62577485999674	1	cue	120.0
501.21454286679995	1	cue	330.0
507.6551959506328	1	cue	210.0
519.1730108251007	1	cue	150.0
527.5774149898251	1	cue	150.0
535.5484559528404	1	cue	180.0
541.006383895292	1	cue	240.0
547.3213288775511	1	cue	30.0
555.4758207794712	1	cue	30.0
566.9654028408971	1	cue	300.0
576.8231878275999	1	cue	0.0
583.6242787835236	1	cue	60.0
589.6447608480128	1	cue	90.0
597.565159797256	1	cue	150.0
603.5350399015532	1	cue	330.0
618.3595798014039	1	cue	330.0
622.7952699658256	1	cue	210.0
627.2159237847999	1	cue	60.0
635.1684138783396	1	cue	30.0
648.2588989739239	1	cue	240.0
654.2287709704851	1	cue	270.0
662.3997240060144	1	cue	120.0
