onset	duration	direction
8.421587228767999	1	300.0
14.025516033171998	1	0.0
22.429005146015996	1	240.0
30.833573102920003	1	240.0
36.41962504376	1	180.0
42.02306008348	1	180.0
50.42625117292	1	210.0
61.631863117159995	1	210.0
70.02106308932	1	210.0
78.4257991314	1	90.0
84.02850008	1	270.0
95.21858000759998	1	270.0
103.62296700475999	1	60.0
114.82895922652	1	30.0
123.25829005252	1	30.0
134.4228701592	1	120.0
140.02562308307998	1	120.0
148.43051600468002	1	330.0
159.61896204939998	1	150.0
170.82554721819997	1	150.0
176.42846202856	1	120.0
187.61864614499999	1	120.0
196.03072500228	1	90.0
207.22872519496	1	90.0
215.61599111555998	1	150.0
224.02112913123997	1	240.0
232.42487216004	1	240.0
240.82973122599998	1	0.0
249.21724414832	1	0.0
254.81976819039994	1	30.0
263.22517013547997	1	30.0
274.43038105952	1	270.0
280.01795601919997	1	270.0
291.223608018	1	210.0
296.8269920336	1	210.0
305.21462011319994	1	180.0
316.4218840608	1	60.0
322.021834134	1	300.0
330.42810821439997	1	300.0
341.6168751716	1	330.0
350.0219590672	1	330.0
361.227867126	1	330.0
366.81410121999994	1	240.0
372.416772126	1	150.0
380.82244515279996	1	150.0
392.02796220839997	1	270.0
400.41807818319995	1	60.0
411.6211891176	1	60.0
420.0277130616	1	300.0
428.4144232283999	1	300.0
439.620460034	1	330.0
448.0245470987999	1	120.0
459.2125780592	1	30.0
464.8172621736	1	30.0
470.4198520196	1	180.0
478.82479620079994	1	180.0
487.212779046	1	180.0
492.81509518639996	1	90.0
501.22045016399994	1	90.0
506.82346701559993	1	210.0
512.426301002	1	0.0
518.0120069992	1	300.0
526.4175341124	1	300.0
532.0198061472	1	210.0
543.2257461539999	1	270.0
551.6140630252	1	270.0
557.2166910184	1	60.0
562.8198051448	1	60.0
571.2242901315999	1	60.0
579.6113760472	1	0.0
590.8179571616	1	0.0
602.0243570796	1	0.0
610.412186146	1	150.0
618.8164391528	1	150.0
624.4205582132	1	180.0
635.6257600783999	1	330.0
641.212198018	1	330.0
649.6169722083999	1	240.0
660.8221280583999	1	240.0
672.01179409	1	120.0
680.4169571387998	1	120.0
686.0196230412	1	90.0
694.4239301692	1	90.0
705.6152632228	1	30.0
