onset	duration	category
8.420696973807999	1	0.0
16.826431035987998	1	0.0
28.033654928159997	1	1.0
39.22096490872	1	0.0
47.62620592128	1	0.0
53.22906589504	1	0.0
58.83195090304	1	1.0
64.43420696272	1	1.0
70.02138996132	1	1.0
78.42654705059999	1	0.0
84.02918601028	1	0.0
92.43441987023999	1	1.0
103.62335801132	1	0.0
114.83051204687999	1	0.0
123.23424100876	1	1.0
134.42403602599998	1	1.0
142.82883787144	1	1.0
154.03508305556	1	1.0
159.62101387988	1	1.0
168.02652192116	1	0.0
176.43229389183998	1	0.0
182.03389191623998	1	0.0
193.22311091412	1	0.0
201.62958192832	1	0.0
212.83376097676	1	1.0
218.42200088492	1	1.0
229.62695884715998	1	0.0
238.03249001503997	1	0.0
249.22100901599998	1	1.0
260.42694306384	1	1.0
268.83193302167996	1	0.0
277.21981787668	1	0.0
282.8226680748	1	0.0
294.02879500399996	1	0.0
299.6324229248	1	0.0
305.2354929456	1	1.0
313.623123884	1	1.0
319.22660398439996	1	1.0
324.82915401439993	1	1.0
333.2343609336	1	0.0
341.62208390239994	1	1.0
350.02635884160003	1	0.0
355.63051295239995	1	1.0
364.03458285319994	1	1.0
369.6212160592	1	1.0
378.02588701359997	1	0.0
383.62867188519994	1	1.0
389.23174190599997	1	0.0
400.420997858	1	1.0
408.826214076	1	1.0
420.03213095760003	1	0.0
431.2216658596	1	1.0
439.6265158656	1	1.0
450.83256506960004	1	1.0
459.22050285439997	1	1.0
470.4264399996	1	0.0
478.8309180732	1	0.0
490.02075600520004	1	0.0
498.42524385359997	1	0.0
506.8301298619999	1	0.0
515.2348399156	1	1.0
520.8237118727999	1	1.0
532.0273649683999	1	1.0
537.6302690499999	1	1.0
543.2336790552	1	1.0
551.6210360527999	1	1.0
560.0260210047999	1	0.0
571.2325189116	1	0.0
579.62037301	1	0.0
590.8261849868	1	0.0
599.2314100276	1	1.0
607.6361460679999	1	1.0
618.8255228987999	1	0.0
627.2297019967999	1	0.0
632.8327679632	1	1.0
641.2213180072	1	0.0
649.6259820456	1	0.0
660.83200407	1	1.0
672.0215010656	1	1.0
680.4258079527999	1	1.0
688.8309459696	1	0.0
694.4341180335999	1	0.0
700.0203170772	1	0.0
708.4250369083999	1	1.0
